metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_reqs,1757787302,1.000000,,,,true,::setup,GET,https://quickpizza.grafana.com/,HTTP/2.0,,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_duration,1757787302,100.078501,,,,true,::setup,GET,https://quickpizza.grafana.com/,HTTP/2.0,,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_blocked,1757787302,234.825331,,,,true,::setup,GET,https://quickpizza.grafana.com/,HTTP/2.0,,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_connecting,1757787302,99.210373,,,,true,::setup,GET,https://quickpizza.grafana.com/,HTTP/2.0,,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_tls_handshaking,1757787302,100.177129,,,,true,::setup,GET,https://quickpizza.grafana.com/,HTTP/2.0,,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_sending,1757787302,0.166407,,,,true,::setup,GET,https://quickpizza.grafana.com/,HTTP/2.0,,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_waiting,1757787302,99.845604,,,,true,::setup,GET,https://quickpizza.grafana.com/,HTTP/2.0,,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_receiving,1757787302,0.066490,,,,true,::setup,GET,https://quickpizza.grafana.com/,HTTP/2.0,,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_failed,1757787302,0.000000,,,,true,::setup,GET,https://quickpizza.grafana.com/,HTTP/2.0,,,200,,tls1.3,https://quickpizza.grafana.com/,,
data_sent,1757787302,533.000000,,,,,::setup,,,,,,,,,,,
data_received,1757787302,6814.000000,,,,,::setup,,,,,,,,,,,
http_reqs,1757787302,1.000000,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_duration,1757787302,90.384929,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_blocked,1757787302,181.757361,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_connecting,1757787302,89.950984,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_tls_handshaking,1757787302,91.690514,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_sending,1757787302,0.115962,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_waiting,1757787302,90.158690,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_receiving,1757787302,0.110277,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_failed,1757787302,0.000000,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
checks,1757787302,1.000000,homepage status is 200,,,,,,,,default,,,,,,,
checks,1757787302,1.000000,homepage response time < 1000ms,,,,,,,,default,,,,,,,
checks,1757787302,1.000000,homepage contains pizza content,,,,,,,,default,,,,,,,
checks,1757787302,1.000000,homepage has proper HTML structure,,,,,,,,default,,,,,,,
http_reqs,1757787302,1.000000,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_duration,1757787302,92.055012,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_blocked,1757787302,184.223692,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_connecting,1757787302,91.638894,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_tls_handshaking,1757787302,92.493978,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_sending,1757787302,0.094936,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_waiting,1757787302,91.925211,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_receiving,1757787302,0.034865,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_failed,1757787302,0.000000,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
checks,1757787302,1.000000,homepage status is 200,,,,,,,,default,,,,,,,
checks,1757787302,1.000000,homepage response time < 1000ms,,,,,,,,default,,,,,,,
checks,1757787302,1.000000,homepage contains pizza content,,,,,,,,default,,,,,,,
checks,1757787302,1.000000,homepage has proper HTML structure,,,,,,,,default,,,,,,,
http_reqs,1757787302,1.000000,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_duration,1757787302,92.628944,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_blocked,1757787302,185.951639,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_connecting,1757787302,91.963288,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_tls_handshaking,1757787302,93.922649,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_sending,1757787302,0.058231,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_waiting,1757787302,92.470363,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_receiving,1757787302,0.100350,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_failed,1757787302,0.000000,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
checks,1757787302,1.000000,homepage status is 200,,,,,,,,default,,,,,,,
checks,1757787302,1.000000,homepage response time < 1000ms,,,,,,,,default,,,,,,,
checks,1757787302,1.000000,homepage contains pizza content,,,,,,,,default,,,,,,,
checks,1757787302,1.000000,homepage has proper HTML structure,,,,,,,,default,,,,,,,
http_reqs,1757787302,1.000000,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_duration,1757787302,93.151350,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_blocked,1757787302,186.082230,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_connecting,1757787302,92.602056,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_tls_handshaking,1757787302,93.380933,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_sending,1757787302,0.060095,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_waiting,1757787302,93.066393,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_receiving,1757787302,0.024862,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_failed,1757787302,0.000000,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
checks,1757787302,1.000000,homepage status is 200,,,,,,,,default,,,,,,,
checks,1757787302,1.000000,homepage response time < 1000ms,,,,,,,,default,,,,,,,
checks,1757787302,1.000000,homepage contains pizza content,,,,,,,,default,,,,,,,
checks,1757787302,1.000000,homepage has proper HTML structure,,,,,,,,default,,,,,,,
http_reqs,1757787302,1.000000,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_duration,1757787302,92.762096,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_blocked,1757787302,186.526140,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_connecting,1757787302,92.538504,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_tls_handshaking,1757787302,93.921535,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_sending,1757787302,0.070929,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_waiting,1757787302,92.667817,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_receiving,1757787302,0.023350,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_failed,1757787302,0.000000,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
checks,1757787302,1.000000,homepage status is 200,,,,,,,,default,,,,,,,
checks,1757787302,1.000000,homepage response time < 1000ms,,,,,,,,default,,,,,,,
checks,1757787302,1.000000,homepage contains pizza content,,,,,,,,default,,,,,,,
checks,1757787302,1.000000,homepage has proper HTML structure,,,,,,,,default,,,,,,,
http_reqs,1757787302,1.000000,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_duration,1757787302,96.652323,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_blocked,1757787302,192.579271,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_connecting,1757787302,95.892802,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_tls_handshaking,1757787302,96.580567,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_sending,1757787302,0.088636,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_waiting,1757787302,96.531396,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_receiving,1757787302,0.032291,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_failed,1757787302,0.000000,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
checks,1757787302,1.000000,homepage status is 200,,,,,,,,default,,,,,,,
checks,1757787302,1.000000,homepage response time < 1000ms,,,,,,,,default,,,,,,,
checks,1757787302,1.000000,homepage contains pizza content,,,,,,,,default,,,,,,,
checks,1757787302,1.000000,homepage has proper HTML structure,,,,,,,,default,,,,,,,
http_reqs,1757787302,1.000000,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_duration,1757787302,96.857911,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_blocked,1757787302,192.470936,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_connecting,1757787302,95.610906,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_tls_handshaking,1757787302,96.788275,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_sending,1757787302,0.060122,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_waiting,1757787302,96.426479,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_receiving,1757787302,0.371310,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_failed,1757787302,0.000000,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
checks,1757787302,1.000000,homepage status is 200,,,,,,,,default,,,,,,,
checks,1757787302,1.000000,homepage response time < 1000ms,,,,,,,,default,,,,,,,
checks,1757787302,1.000000,homepage contains pizza content,,,,,,,,default,,,,,,,
checks,1757787302,1.000000,homepage has proper HTML structure,,,,,,,,default,,,,,,,
http_reqs,1757787302,1.000000,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_duration,1757787302,96.853254,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_blocked,1757787302,193.010265,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_connecting,1757787302,95.833077,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_tls_handshaking,1757787302,97.116190,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_sending,1757787302,0.050921,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_waiting,1757787302,96.636587,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_receiving,1757787302,0.165746,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_failed,1757787302,0.000000,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
checks,1757787302,1.000000,homepage status is 200,,,,,,,,default,,,,,,,
checks,1757787302,1.000000,homepage response time < 1000ms,,,,,,,,default,,,,,,,
checks,1757787302,1.000000,homepage contains pizza content,,,,,,,,default,,,,,,,
checks,1757787302,1.000000,homepage has proper HTML structure,,,,,,,,default,,,,,,,
http_reqs,1757787302,1.000000,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_duration,1757787302,97.472415,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_blocked,1757787302,194.312890,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_connecting,1757787302,96.493011,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_tls_handshaking,1757787302,97.738856,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_sending,1757787302,0.067651,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_waiting,1757787302,97.325018,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_receiving,1757787302,0.079746,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_failed,1757787302,0.000000,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
checks,1757787302,1.000000,homepage status is 200,,,,,,,,default,,,,,,,
checks,1757787302,1.000000,homepage response time < 1000ms,,,,,,,,default,,,,,,,
checks,1757787302,1.000000,homepage contains pizza content,,,,,,,,default,,,,,,,
checks,1757787302,1.000000,homepage has proper HTML structure,,,,,,,,default,,,,,,,
http_reqs,1757787302,1.000000,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_duration,1757787302,97.627072,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_blocked,1757787302,195.170528,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_connecting,1757787302,96.671924,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_tls_handshaking,1757787302,98.431433,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_sending,1757787302,0.079101,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_waiting,1757787302,97.405472,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_receiving,1757787302,0.142499,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
http_req_failed,1757787302,0.000000,,,,true,,GET,https://quickpizza.grafana.com/,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/,,
checks,1757787302,1.000000,homepage status is 200,,,,,,,,default,,,,,,,
checks,1757787302,1.000000,homepage response time < 1000ms,,,,,,,,default,,,,,,,
checks,1757787302,1.000000,homepage contains pizza content,,,,,,,,default,,,,,,,
checks,1757787302,1.000000,homepage has proper HTML structure,,,,,,,,default,,,,,,,
vus,1757787303,10.000000,,,,,,,,,,,,,,,,
vus_max,1757787303,10.000000,,,,,,,,,,,,,,,,
http_reqs,1757787303,1.000000,,,,true,,GET,https://quickpizza.grafana.com/images/pizza.png,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/images/pizza.png,,
http_req_duration,1757787303,192.498365,,,,true,,GET,https://quickpizza.grafana.com/images/pizza.png,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/images/pizza.png,,
http_req_blocked,1757787303,0.000552,,,,true,,GET,https://quickpizza.grafana.com/images/pizza.png,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/images/pizza.png,,
http_req_connecting,1757787303,0.000000,,,,true,,GET,https://quickpizza.grafana.com/images/pizza.png,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/images/pizza.png,,
http_req_tls_handshaking,1757787303,0.000000,,,,true,,GET,https://quickpizza.grafana.com/images/pizza.png,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/images/pizza.png,,
http_req_sending,1757787303,0.087609,,,,true,,GET,https://quickpizza.grafana.com/images/pizza.png,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/images/pizza.png,,
http_req_waiting,1757787303,96.819304,,,,true,,GET,https://quickpizza.grafana.com/images/pizza.png,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/images/pizza.png,,
http_req_receiving,1757787303,95.591452,,,,true,,GET,https://quickpizza.grafana.com/images/pizza.png,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/images/pizza.png,,
http_req_failed,1757787303,0.000000,,,,true,,GET,https://quickpizza.grafana.com/images/pizza.png,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/images/pizza.png,,
checks,1757787303,1.000000,asset /images/pizza.png loads,,,,,,,,default,,,,,,,
checks,1757787303,1.000000,asset /images/pizza.png response time < 500ms,,,,,,,,default,,,,,,,
http_reqs,1757787303,1.000000,,,,true,,GET,https://quickpizza.grafana.com/_app/immutable/assets/0.56795cc5.css,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/_app/immutable/assets/0.56795cc5.css,,
http_req_duration,1757787303,96.943001,,,,true,,GET,https://quickpizza.grafana.com/_app/immutable/assets/0.56795cc5.css,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/_app/immutable/assets/0.56795cc5.css,,
http_req_blocked,1757787303,0.000789,,,,true,,GET,https://quickpizza.grafana.com/_app/immutable/assets/0.56795cc5.css,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/_app/immutable/assets/0.56795cc5.css,,
http_req_connecting,1757787303,0.000000,,,,true,,GET,https://quickpizza.grafana.com/_app/immutable/assets/0.56795cc5.css,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/_app/immutable/assets/0.56795cc5.css,,
http_req_tls_handshaking,1757787303,0.000000,,,,true,,GET,https://quickpizza.grafana.com/_app/immutable/assets/0.56795cc5.css,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/_app/immutable/assets/0.56795cc5.css,,
http_req_sending,1757787303,0.058347,,,,true,,GET,https://quickpizza.grafana.com/_app/immutable/assets/0.56795cc5.css,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/_app/immutable/assets/0.56795cc5.css,,
http_req_waiting,1757787303,96.754625,,,,true,,GET,https://quickpizza.grafana.com/_app/immutable/assets/0.56795cc5.css,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/_app/immutable/assets/0.56795cc5.css,,
http_req_receiving,1757787303,0.130029,,,,true,,GET,https://quickpizza.grafana.com/_app/immutable/assets/0.56795cc5.css,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/_app/immutable/assets/0.56795cc5.css,,
http_req_failed,1757787303,0.000000,,,,true,,GET,https://quickpizza.grafana.com/_app/immutable/assets/0.56795cc5.css,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/_app/immutable/assets/0.56795cc5.css,,
checks,1757787303,1.000000,asset /_app/immutable/assets/0.56795cc5.css loads,,,,,,,,default,,,,,,,
checks,1757787303,1.000000,asset /_app/immutable/assets/0.56795cc5.css response time < 500ms,,,,,,,,default,,,,,,,
vus,1757787304,10.000000,,,,,,,,,,,,,,,,
vus_max,1757787304,10.000000,,,,,,,,,,,,,,,,
http_reqs,1757787304,1.000000,,,,true,,GET,https://quickpizza.grafana.com/_app/immutable/assets/4.1bdb0f28.css,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/_app/immutable/assets/4.1bdb0f28.css,,
http_req_duration,1757787304,97.599931,,,,true,,GET,https://quickpizza.grafana.com/_app/immutable/assets/4.1bdb0f28.css,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/_app/immutable/assets/4.1bdb0f28.css,,
http_req_blocked,1757787304,0.000330,,,,true,,GET,https://quickpizza.grafana.com/_app/immutable/assets/4.1bdb0f28.css,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/_app/immutable/assets/4.1bdb0f28.css,,
http_req_connecting,1757787304,0.000000,,,,true,,GET,https://quickpizza.grafana.com/_app/immutable/assets/4.1bdb0f28.css,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/_app/immutable/assets/4.1bdb0f28.css,,
http_req_tls_handshaking,1757787304,0.000000,,,,true,,GET,https://quickpizza.grafana.com/_app/immutable/assets/4.1bdb0f28.css,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/_app/immutable/assets/4.1bdb0f28.css,,
http_req_sending,1757787304,0.061433,,,,true,,GET,https://quickpizza.grafana.com/_app/immutable/assets/4.1bdb0f28.css,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/_app/immutable/assets/4.1bdb0f28.css,,
http_req_waiting,1757787304,97.487801,,,,true,,GET,https://quickpizza.grafana.com/_app/immutable/assets/4.1bdb0f28.css,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/_app/immutable/assets/4.1bdb0f28.css,,
http_req_receiving,1757787304,0.050697,,,,true,,GET,https://quickpizza.grafana.com/_app/immutable/assets/4.1bdb0f28.css,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/_app/immutable/assets/4.1bdb0f28.css,,
http_req_failed,1757787304,0.000000,,,,true,,GET,https://quickpizza.grafana.com/_app/immutable/assets/4.1bdb0f28.css,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/_app/immutable/assets/4.1bdb0f28.css,,
checks,1757787304,1.000000,asset /_app/immutable/assets/4.1bdb0f28.css loads,,,,,,,,default,,,,,,,
checks,1757787304,1.000000,asset /_app/immutable/assets/4.1bdb0f28.css response time < 500ms,,,,,,,,default,,,,,,,
http_reqs,1757787304,1.000000,,,,true,,GET,https://quickpizza.grafana.com/images/pizza.png,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/images/pizza.png,,
http_req_duration,1757787304,185.359337,,,,true,,GET,https://quickpizza.grafana.com/images/pizza.png,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/images/pizza.png,,
http_req_blocked,1757787304,0.000757,,,,true,,GET,https://quickpizza.grafana.com/images/pizza.png,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/images/pizza.png,,
http_req_connecting,1757787304,0.000000,,,,true,,GET,https://quickpizza.grafana.com/images/pizza.png,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/images/pizza.png,,
http_req_tls_handshaking,1757787304,0.000000,,,,true,,GET,https://quickpizza.grafana.com/images/pizza.png,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/images/pizza.png,,
http_req_sending,1757787304,0.073186,,,,true,,GET,https://quickpizza.grafana.com/images/pizza.png,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/images/pizza.png,,
http_req_waiting,1757787304,93.004927,,,,true,,GET,https://quickpizza.grafana.com/images/pizza.png,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/images/pizza.png,,
http_req_receiving,1757787304,92.281224,,,,true,,GET,https://quickpizza.grafana.com/images/pizza.png,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/images/pizza.png,,
http_req_failed,1757787304,0.000000,,,,true,,GET,https://quickpizza.grafana.com/images/pizza.png,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com/images/pizza.png,,
checks,1757787304,1.000000,asset /images/pizza.png loads,,,,,,,,default,,,,,,,
